quote_id,quote_type,baseline_prediction,EXP019_prediction,gold,recovered,regressed
PrideAndPrejudice_703,Explicit,Colonel Fitzwilliam,Colonel Fitzwilliam,Colonel Fitzwilliam,0,0
PrideAndPrejudice_704,Anaphoric,Colonel Fitzwilliam,Colonel Fitzwilliam,Elizabeth,0,0
PrideAndPrejudice_705,Anaphoric,Colonel Fitzwilliam,Colonel Fitzwilliam,Mr. Darcy,0,0
PrideAndPrejudice_706,Anaphoric,Colonel Fitzwilliam,Colonel Fitzwilliam,Elizabeth,0,0
PrideAndPrejudice_707,Anaphoric,Colonel Fitzwilliam,Colonel Fitzwilliam,Mr. Darcy,0,0
PrideAndPrejudice_708,Anaphoric,Colonel Fitzwilliam,Colonel Fitzwilliam,Elizabeth,0,0
PrideAndPrejudice_709,Anaphoric,Colonel Fitzwilliam,Colonel Fitzwilliam,Elizabeth,0,0
PrideAndPrejudice_71,Explicit,Mrs. Bennet,Mr. Bingley,Mrs. Bennet,0,1
PrideAndPrejudice_710,Anaphoric,Colonel Fitzwilliam,Colonel Fitzwilliam,Elizabeth,0,0
PrideAndPrejudice_711,Anaphoric,Colonel Fitzwilliam,Colonel Fitzwilliam,Mr. Darcy,0,0
PrideAndPrejudice_712,Anaphoric,Colonel Fitzwilliam,Colonel Fitzwilliam,Elizabeth,0,0
PrideAndPrejudice_713,Explicit,Colonel Fitzwilliam,Colonel Fitzwilliam,Mr. Darcy,0,0
PrideAndPrejudice_714,Implicit,Colonel Fitzwilliam,Colonel Fitzwilliam,Elizabeth,0,0
PrideAndPrejudice_715,Explicit,Mr. Darcy,Mr. Darcy,Mr. Darcy,0,0
PrideAndPrejudice_716,Explicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_717,Explicit,Mr. Darcy,Mr. Darcy,Mr. Darcy,0,0
PrideAndPrejudice_718,Anaphoric,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_719,Anaphoric,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_72,Implicit,Mr. Bingley,Mrs. Bennet,Charlotte Lucas,0,0
PrideAndPrejudice_720,Anaphoric,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_721,Implicit,Mr. Darcy,Mr. Darcy,Mr. Darcy,0,0
PrideAndPrejudice_722,Anaphoric,Mr. Darcy,Mr. Darcy,Mr. Darcy,0,0
PrideAndPrejudice_723,Anaphoric,Mr. Darcy,Mr. Darcy,Elizabeth,0,0
PrideAndPrejudice_724,Anaphoric,Mr. Darcy,Mr. Darcy,Elizabeth,0,0
PrideAndPrejudice_725,Explicit,Mr. Darcy,Mr. Darcy,Lady Catherine De Bourgh,0,0
PrideAndPrejudice_726,Anaphoric,Lady Catherine De Bourgh,Lady Catherine De Bourgh,Lady Catherine De Bourgh,0,0
PrideAndPrejudice_727,Explicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_728,Implicit,Lady Catherine De Bourgh,Lady Catherine De Bourgh,Lady Catherine De Bourgh,0,0
PrideAndPrejudice_729,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_73,Implicit,Mrs. Bennet,Mr. Bingley,Mrs. Bennet,0,1
PrideAndPrejudice_730,Implicit,Lady Catherine De Bourgh,Lady Catherine De Bourgh,Lady Catherine De Bourgh,0,0
PrideAndPrejudice_731,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_732,Implicit,Lady Catherine De Bourgh,Lady Catherine De Bourgh,Lady Catherine De Bourgh,0,0
PrideAndPrejudice_733,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_734,Implicit,Lady Catherine De Bourgh,Lady Catherine De Bourgh,Lady Catherine De Bourgh,0,0
PrideAndPrejudice_735,Anaphoric,Lady Catherine De Bourgh,Lady Catherine De Bourgh,Mr. Collins,0,0
PrideAndPrejudice_736,Explicit,Lady Catherine De Bourgh,Lady Catherine De Bourgh,Mr. Collins,0,0
PrideAndPrejudice_737,Implicit,Lady Catherine De Bourgh,Lady Catherine De Bourgh,Mr. Collins,0,0
PrideAndPrejudice_738,Anaphoric,Mr. Collins,Mr. Collins,Mr. Collins,0,0
PrideAndPrejudice_739,Explicit,Mr. Collins,Lady Catherine De Bourgh,Maria,0,0
PrideAndPrejudice_74,Implicit,Mr. Bingley,Mrs. Bennet,Charlotte Lucas,0,0
PrideAndPrejudice_740,Anaphoric,Mr. Collins,Mr. Collins,Elizabeth,0,0
PrideAndPrejudice_741,Implicit,Mr. Collins,Lady Catherine De Bourgh,Maria,0,0
PrideAndPrejudice_742,Explicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_743,Explicit,Lydia,Lydia,Lydia,0,0
PrideAndPrejudice_744,Anaphoric,Lydia,Lydia,Lydia,0,0
PrideAndPrejudice_745,Explicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_746,Implicit,Lydia,Lydia,Lydia,0,0
PrideAndPrejudice_747,Explicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_748,Explicit,Lydia,Lydia,Lydia,0,0
PrideAndPrejudice_749,Explicit,Lydia,Lydia,Lydia,0,0
PrideAndPrejudice_75,Implicit,Mrs. Bennet,Mrs. Bennet,Mrs. Bennet,0,0
PrideAndPrejudice_750,Explicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_751,Implicit,Lydia,Lydia,Lydia,0,0
PrideAndPrejudice_752,Explicit,Elizabeth,Elizabeth,Jane,0,0
PrideAndPrejudice_753,Implicit,Lydia,Lydia,Lydia,0,0
PrideAndPrejudice_754,Explicit,Lydia,Lydia,Lydia,0,0
PrideAndPrejudice_755,Explicit,Elizabeth,Elizabeth,Mr. Bennet,0,0
PrideAndPrejudice_756,Anaphoric,Elizabeth,Elizabeth,Lydia,0,0
PrideAndPrejudice_757,Explicit,Elizabeth,Elizabeth,Mary,0,0
PrideAndPrejudice_758,Anaphoric,Lydia,Lydia,Jane,0,0
PrideAndPrejudice_759,Explicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_76,Explicit,Mr. Bingley,Mr. Bingley,Charlotte Lucas,0,0
PrideAndPrejudice_760,Implicit,Lydia,Lydia,Jane,0,0
PrideAndPrejudice_761,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_762,Implicit,Lydia,Lydia,Jane,0,0
PrideAndPrejudice_763,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_764,Explicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_765,Anaphoric,Lydia,Lydia,Jane,0,0
PrideAndPrejudice_766,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_767,Implicit,Lydia,Lydia,Jane,0,0
PrideAndPrejudice_768,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_769,Implicit,Lydia,Lydia,Jane,0,0
PrideAndPrejudice_77,Implicit,Mrs. Bennet,Mrs. Bennet,Mrs. Bennet,0,0
PrideAndPrejudice_770,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_771,Implicit,Lydia,Lydia,Jane,0,0
PrideAndPrejudice_772,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_773,Implicit,Jane,Jane,Jane,0,0
PrideAndPrejudice_774,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_775,Explicit,Jane,Jane,Jane,0,0
PrideAndPrejudice_776,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_777,Implicit,Jane,Jane,Jane,0,0
PrideAndPrejudice_778,Anaphoric,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_779,Explicit,Jane,Elizabeth,Mrs. Bennet,0,0
PrideAndPrejudice_78,Explicit,Jane,Jane,Jane,0,0
PrideAndPrejudice_780,Implicit,Elizabeth,Jane,Elizabeth,0,1
PrideAndPrejudice_781,Implicit,Jane,Elizabeth,Mrs. Bennet,0,0
PrideAndPrejudice_782,Anaphoric,Jane,Jane,Mrs. Bennet,0,0
PrideAndPrejudice_783,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_784,Implicit,Jane,Jane,Mrs. Bennet,0,0
PrideAndPrejudice_785,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_786,Implicit,Jane,Jane,Mrs. Bennet,0,0
PrideAndPrejudice_787,Anaphoric,Elizabeth,Elizabeth,Mrs. Bennet,0,0
PrideAndPrejudice_788,Explicit,Jane,Jane,Lydia,0,0
PrideAndPrejudice_789,Explicit,Elizabeth,Elizabeth,Mrs. Bennet,0,0
PrideAndPrejudice_79,Implicit,Mrs. Bennet,Mrs. Bennet,Mrs. Bennet,0,0
PrideAndPrejudice_790,Implicit,Jane,Jane,Lydia,0,0
PrideAndPrejudice_791,Explicit,Jane,Jane,Kitty,0,0
PrideAndPrejudice_792,Anaphoric,Kitty,Kitty,Kitty,0,0
PrideAndPrejudice_793,Anaphoric,Kitty,Kitty,Mr. Bennet,0,0
PrideAndPrejudice_794,Explicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_795,Explicit,Kitty,Kitty,Mr. Bennet,0,0
PrideAndPrejudice_796,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_797,Explicit,Kitty,Kitty,Mr. Bennet,0,0
PrideAndPrejudice_798,Anaphoric,Kitty,Kitty,George Wickham,0,0
PrideAndPrejudice_799,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_8,Implicit,Mrs. Bennet,Mrs. Bennet,Mrs. Bennet,0,0
PrideAndPrejudice_80,Explicit,Jane,Jane,Jane,0,0
PrideAndPrejudice_800,Implicit,Kitty,Kitty,George Wickham,0,0
PrideAndPrejudice_801,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_802,Implicit,Kitty,Kitty,George Wickham,0,0
PrideAndPrejudice_803,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_804,Explicit,Kitty,Kitty,George Wickham,0,0
PrideAndPrejudice_805,Explicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_806,Anaphoric,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_807,Anaphoric,Elizabeth,Elizabeth,George Wickham,0,0
PrideAndPrejudice_808,Anaphoric,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_809,Anaphoric,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_81,Explicit,Jane,Jane,Jane,0,0
PrideAndPrejudice_810,Anaphoric,Elizabeth,Elizabeth,Mrs. Gardiner,0,0
PrideAndPrejudice_811,Anaphoric,Mrs. Gardiner,Mrs. Gardiner,Mrs. Gardiner,0,0
PrideAndPrejudice_812,Anaphoric,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_813,Explicit,Elizabeth,Elizabeth,Mrs. Reynolds,0,0
PrideAndPrejudice_814,Anaphoric,Elizabeth,Elizabeth,Mrs. Reynolds,0,0
PrideAndPrejudice_815,Explicit,Elizabeth,Elizabeth,Mrs. Reynolds,0,0
PrideAndPrejudice_816,Explicit,Mrs. Gardiner,Mrs. Gardiner,Mrs. Gardiner,0,0
PrideAndPrejudice_817,Implicit,Mrs. Reynolds,Mrs. Reynolds,Mrs. Reynolds,0,0
PrideAndPrejudice_818,Explicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_819,Implicit,Mrs. Reynolds,Mrs. Reynolds,Mrs. Reynolds,0,0
PrideAndPrejudice_82,Implicit,Mrs. Bennet,Mrs. Bennet,Mrs. Bennet,0,0
PrideAndPrejudice_820,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_821,Implicit,Mrs. Reynolds,Mrs. Reynolds,Mrs. Reynolds,0,0
PrideAndPrejudice_822,Explicit,Elizabeth,Elizabeth,Mr. Gardiner,0,0
PrideAndPrejudice_823,Implicit,Mrs. Reynolds,Mrs. Reynolds,Mrs. Reynolds,0,0
PrideAndPrejudice_824,Implicit,Mr. Gardiner,Mr. Gardiner,Mr. Gardiner,0,0
PrideAndPrejudice_825,Implicit,Mrs. Reynolds,Mrs. Reynolds,Mrs. Reynolds,0,0
PrideAndPrejudice_826,Explicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_827,Implicit,Mrs. Reynolds,Mrs. Reynolds,Mr. Gardiner,0,0
PrideAndPrejudice_828,Implicit,Elizabeth,Elizabeth,Mrs. Reynolds,0,0
PrideAndPrejudice_829,Explicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_83,Explicit,Mrs. Long,Mrs. Long,Charlotte Lucas,0,0
PrideAndPrejudice_830,Anaphoric,Mrs. Reynolds,Mrs. Reynolds,Mrs. Reynolds,0,0
PrideAndPrejudice_831,Anaphoric,Elizabeth,Elizabeth,Mr. Gardiner,0,0
PrideAndPrejudice_832,Implicit,Mrs. Reynolds,Mrs. Reynolds,Mrs. Reynolds,0,0
PrideAndPrejudice_833,Anaphoric,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_834,Explicit,Mrs. Reynolds,Mrs. Reynolds,Mrs. Gardiner,0,0
PrideAndPrejudice_835,Implicit,Mrs. Reynolds,Mrs. Reynolds,Mrs. Reynolds,0,0
PrideAndPrejudice_836,Anaphoric,Mrs. Reynolds,Mrs. Reynolds,Mrs. Reynolds,0,0
PrideAndPrejudice_837,Explicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_838,Anaphoric,Mrs. Reynolds,Mrs. Reynolds,Mrs. Gardiner,0,0
PrideAndPrejudice_839,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_84,Anaphoric,Mrs. Bennet,Mrs. Bennet,Mrs. Bennet,0,0
PrideAndPrejudice_840,Implicit,Mrs. Reynolds,Mrs. Reynolds,Mrs. Gardiner,0,0
PrideAndPrejudice_841,Explicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_842,Anaphoric,Mrs. Reynolds,Mrs. Reynolds,Mrs. Reynolds,0,0
PrideAndPrejudice_843,Anaphoric,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_844,Anaphoric,Mrs. Reynolds,Mrs. Reynolds,Elizabeth,0,0
PrideAndPrejudice_845,Anaphoric,Mrs. Gardiner,Mrs. Gardiner,Elizabeth,0,0
PrideAndPrejudice_846,Anaphoric,Mrs. Reynolds,Mrs. Reynolds,Elizabeth,0,0
PrideAndPrejudice_847,Anaphoric,Mrs. Reynolds,Mrs. Reynolds,Mr. Darcy,0,0
PrideAndPrejudice_848,Anaphoric,Mrs. Reynolds,Mrs. Reynolds,Mr. Gardiner,0,0
PrideAndPrejudice_849,Anaphoric,Mrs. Gardiner,Mrs. Gardiner,Mrs. Gardiner,0,0
PrideAndPrejudice_85,Implicit,Mr. Darcy,Mr. Darcy,Elizabeth,0,0
PrideAndPrejudice_850,Implicit,Mrs. Reynolds,Mrs. Reynolds,Mr. Gardiner,0,0
PrideAndPrejudice_851,Anaphoric,Mrs. Reynolds,Mrs. Reynolds,Mrs. Gardiner,0,0
PrideAndPrejudice_852,Anaphoric,Mrs. Reynolds,Mrs. Reynolds,Mr. Gardiner,0,0
PrideAndPrejudice_853,Explicit,Mrs. Gardiner,Mrs. Gardiner,Mrs. Gardiner,0,0
PrideAndPrejudice_854,Anaphoric,Mrs. Reynolds,Mrs. Reynolds,Mr. Bingley,0,0
PrideAndPrejudice_855,Explicit,Mrs. Reynolds,Mrs. Reynolds,Miss Bingley,0,0
PrideAndPrejudice_856,Anaphoric,Mrs. Reynolds,Mrs. Reynolds,Miss Bingley,0,0
PrideAndPrejudice_857,Anaphoric,Mrs. Reynolds,Mrs. Reynolds,Miss Bingley,0,0
PrideAndPrejudice_858,Anaphoric,Mrs. Gardiner,Mrs. Gardiner,Miss Bingley,0,0
PrideAndPrejudice_859,Explicit,Mr. Darcy,Mr. Darcy,Mr. Darcy,0,0
PrideAndPrejudice_86,Explicit,Mr. Darcy,Mr. Darcy,Charlotte Lucas,0,0
PrideAndPrejudice_860,Explicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_861,Anaphoric,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_862,Anaphoric,Mr. Darcy,Mr. Darcy,Mr. Darcy,0,0
PrideAndPrejudice_863,Explicit,Mr. Darcy,Mr. Darcy,Mr. Darcy,0,0
PrideAndPrejudice_864,Anaphoric,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_865,Anaphoric,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_866,Anaphoric,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_867,Explicit,Mr. Darcy,Mr. Darcy,Mr. Darcy,0,0
PrideAndPrejudice_868,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_869,Implicit,Mr. Darcy,Mr. Darcy,Mr. Darcy,0,0
PrideAndPrejudice_87,Explicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_870,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_871,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_872,Anaphoric,Mr. Darcy,Elizabeth,Mr. Darcy,0,1
PrideAndPrejudice_873,Implicit,Elizabeth,Mr. Darcy,Elizabeth,0,1
PrideAndPrejudice_874,Explicit,Mr. Darcy,Mr. Darcy,Mrs. Gardiner,0,0
PrideAndPrejudice_875,Implicit,Elizabeth,Mr. Darcy,Elizabeth,0,1
PrideAndPrejudice_876,Anaphoric,Mr. Darcy,Mr. Darcy,Mrs. Gardiner,0,0
PrideAndPrejudice_877,Anaphoric,Elizabeth,Mr. Darcy,Mrs. Gardiner,0,0
PrideAndPrejudice_878,Anaphoric,Mr. Darcy,Mr. Darcy,Mr. Gardiner,0,0
PrideAndPrejudice_879,Explicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_88,Explicit,Elizabeth,Elizabeth,Mary,0,0
PrideAndPrejudice_880,Explicit,Mr. Darcy,Mr. Darcy,Mrs. Gardiner,0,0
PrideAndPrejudice_881,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_882,Explicit,Mr. Darcy,Mr. Darcy,Mr. Gardiner,0,0
PrideAndPrejudice_883,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_884,Implicit,Mr. Darcy,Mr. Darcy,Mr. Gardiner,0,0
PrideAndPrejudice_885,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_886,Implicit,Mr. Darcy,Mr. Darcy,Mr. Gardiner,0,0
PrideAndPrejudice_887,Explicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_888,Anaphoric,Mrs. Gardiner,Mrs. Gardiner,Mrs. Gardiner,0,0
PrideAndPrejudice_889,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_89,Explicit,Mr. Darcy,Mr. Darcy,A Young Lucas,0,0
PrideAndPrejudice_890,Explicit,Mrs. Gardiner,Mrs. Gardiner,Mrs. Gardiner,0,0
PrideAndPrejudice_891,Explicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_892,Implicit,Mrs. Gardiner,Mrs. Gardiner,Mrs. Gardiner,0,0
PrideAndPrejudice_893,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_894,Implicit,Mrs. Gardiner,Mrs. Gardiner,Mrs. Gardiner,0,0
PrideAndPrejudice_895,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_896,Explicit,Mrs. Gardiner,Mrs. Gardiner,Jane,0,0
PrideAndPrejudice_897,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_898,Implicit,Mrs. Gardiner,Mrs. Gardiner,Jane,0,0
PrideAndPrejudice_899,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_9,Implicit,Mr. Bennet,Mr. Bennet,Mr. Bennet,0,0
PrideAndPrejudice_90,Explicit,Elizabeth,Elizabeth,Mrs. Bennet,0,0
PrideAndPrejudice_900,Implicit,Mrs. Gardiner,Mrs. Gardiner,Jane,0,0
PrideAndPrejudice_901,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_902,Implicit,Mrs. Gardiner,Mrs. Gardiner,Jane,0,0
PrideAndPrejudice_903,Explicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_904,Anaphoric,Elizabeth,Elizabeth,Mrs. Bennet,0,0
PrideAndPrejudice_905,Anaphoric,Elizabeth,Elizabeth,Mr. Gardiner,0,0
PrideAndPrejudice_906,Explicit,Mrs. Gardiner,Mrs. Gardiner,Mrs. Bennet,0,0
PrideAndPrejudice_907,Anaphoric,Elizabeth,Elizabeth,Mary,0,0
PrideAndPrejudice_908,Anaphoric,Mrs. Gardiner,Mrs. Gardiner,Mary,0,0
PrideAndPrejudice_909,Anaphoric,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_91,Explicit,A Young Lucas,A Young Lucas,Charlotte Lucas,0,0
PrideAndPrejudice_910,Implicit,Jane,Jane,Jane,0,0
PrideAndPrejudice_911,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_912,Implicit,Jane,Jane,Jane,0,0
PrideAndPrejudice_913,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_914,Implicit,Jane,Jane,Jane,0,0
PrideAndPrejudice_915,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_916,Implicit,Jane,Jane,Jane,0,0
PrideAndPrejudice_917,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_918,Implicit,Jane,Jane,Jane,0,0
PrideAndPrejudice_919,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_92,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_920,Anaphoric,Jane,Jane,Jane,0,0
PrideAndPrejudice_921,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_922,Implicit,Jane,Jane,Jane,0,0
PrideAndPrejudice_923,Explicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_924,Implicit,Jane,Jane,Jane,0,0
PrideAndPrejudice_925,Explicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_926,Implicit,Jane,Jane,Jane,0,0
PrideAndPrejudice_927,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_928,Implicit,Jane,Jane,Jane,0,0
PrideAndPrejudice_929,Explicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_93,Implicit,A Young Lucas,A Young Lucas,Charlotte Lucas,0,0
PrideAndPrejudice_930,Explicit,Jane,Jane,Jane,0,0
PrideAndPrejudice_931,Anaphoric,Jane,Jane,Jane,0,0
PrideAndPrejudice_932,Anaphoric,Jane,Jane,Mrs. Bennet,0,0
PrideAndPrejudice_933,Anaphoric,Jane,Jane,Mr. Bennet,0,0
PrideAndPrejudice_934,Explicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_935,Implicit,Jane,Jane,Mr. Bennet,0,0
PrideAndPrejudice_936,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_937,Implicit,Jane,Jane,Mr. Bennet,0,0
PrideAndPrejudice_938,Explicit,Elizabeth,Elizabeth,Kitty,0,0
PrideAndPrejudice_939,Anaphoric,Jane,Jane,Mr. Bennet,0,0
PrideAndPrejudice_94,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_940,Anaphoric,Jane,Jane,Mr. Bennet,0,0
PrideAndPrejudice_941,Anaphoric,Jane,Jane,Mr. Bennet,0,0
PrideAndPrejudice_942,Explicit,Kitty,Kitty,Kitty,0,0
PrideAndPrejudice_943,Implicit,Jane,Jane,Mr. Bennet,0,0
PrideAndPrejudice_944,Anaphoric,Kitty,Kitty,Mr. Bennet,0,0
PrideAndPrejudice_945,Anaphoric,Kitty,Kitty,Mrs. Hill,0,0
PrideAndPrejudice_946,Implicit,Kitty,Kitty,Jane,0,0
PrideAndPrejudice_947,Explicit,Mrs. Hill,Mrs. Hill,Mrs. Hill,0,0
PrideAndPrejudice_948,Anaphoric,Mrs. Hill,Mrs. Hill,Butler,0,0
PrideAndPrejudice_949,Anaphoric,Mrs. Hill,Mrs. Hill,Elizabeth,0,0
PrideAndPrejudice_95,Implicit,A Young Lucas,A Young Lucas,Charlotte Lucas,0,0
PrideAndPrejudice_950,Implicit,Mrs. Hill,Mrs. Hill,Mr. Bennet,0,0
PrideAndPrejudice_951,Implicit,Mrs. Hill,Mrs. Hill,Elizabeth,0,0
PrideAndPrejudice_952,Anaphoric,Kitty,Kitty,Mr. Bennet,0,0
PrideAndPrejudice_953,Anaphoric,Kitty,Mrs. Hill,Mr. Bennet,0,0
PrideAndPrejudice_954,Explicit,Jane,Jane,Jane,0,0
PrideAndPrejudice_955,Explicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_956,Anaphoric,Jane,Jane,Jane,0,0
PrideAndPrejudice_957,Explicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_958,Implicit,Jane,Jane,Mr. Bennet,0,0
PrideAndPrejudice_959,Anaphoric,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_96,Explicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_960,Explicit,Jane,Jane,Jane,0,0
PrideAndPrejudice_961,Anaphoric,Elizabeth,Elizabeth,Mr. Bennet,0,0
PrideAndPrejudice_962,Explicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_963,Implicit,Jane,Jane,Mr. Bennet,0,0
PrideAndPrejudice_964,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_965,Implicit,Jane,Jane,Mr. Bennet,0,0
PrideAndPrejudice_966,Explicit,Jane,Jane,Jane,0,0
PrideAndPrejudice_967,Implicit,Elizabeth,Elizabeth,Mr. Bennet,0,0
PrideAndPrejudice_968,Explicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_969,Anaphoric,Jane,Jane,Mr. Bennet,0,0
PrideAndPrejudice_97,Implicit,A Young Lucas,A Young Lucas,Charlotte Lucas,0,0
PrideAndPrejudice_970,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_971,Explicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_972,Explicit,Jane,Jane,Jane,0,0
PrideAndPrejudice_973,Explicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_974,Explicit,Jane,Jane,Jane,0,0
PrideAndPrejudice_975,Explicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_976,Implicit,Jane,Jane,Mr. Bennet,0,0
PrideAndPrejudice_977,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_978,Implicit,Jane,Jane,Mr. Bennet,0,0
